replicate,saprot_macro_f1,blast_macro_f1,delta_saprot_minus_blast,sampled_groups,sampled_rows
5459,0.465112222594111,0.4779393535685723,-0.01282713097446131,181,316
5460,0.4457137760260518,0.4832233958818494,-0.03750961985579765,181,316
5461,0.4960965023086346,0.508874482372663,-0.01277798006402836,181,276
5462,0.48546798606141267,0.4925410770113555,-0.007073090949942851,181,324
5463,0.46988613975618154,0.46664367008209195,0.0032424696740895875,181,327
5464,0.4852871508609398,0.4972483263862575,-0.011961175525317669,181,292
5465,0.4283270464790242,0.4208533646992732,0.007473681779750996,181,339
5466,0.4459034862308559,0.46653486302200575,-0.020631376791149847,181,330
5467,0.47762895719931164,0.4719067061364553,0.005722251062856343,181,305
5468,0.4920964383161392,0.48904849313301696,0.003047945183122236,181,315
5469,0.42731677498821463,0.42886011921522843,-0.0015433442270137987,181,332
5470,0.4706711959562746,0.4248125015418567,0.04585869441441792,181,327
5471,0.409627878256477,0.49404661043325965,-0.08441873217678264,181,308
5472,0.5182589455796413,0.4603733447440962,0.05788560083554506,181,323
5473,0.41902550731994326,0.4675073604209831,-0.04848185310103986,181,309
5474,0.459777461813559,0.5021616640288499,-0.04238420221529088,181,315
5475,0.48328944905472015,0.46597158647814735,0.017317862576572807,181,314
5476,0.4891286116889556,0.44762504090296507,0.04150357078599054,181,326
5477,0.44866928174661874,0.42040234761391654,0.028266934132702204,181,340
5478,0.45515964526268604,0.4452371964869902,0.009922448775695814,181,297
5479,0.4801535978061791,0.44729265372419824,0.03286094408198087,181,317
5480,0.4400781131436609,0.4479286353094625,-0.007850522165801566,181,321
5481,0.49299614927387775,0.47367931110366956,0.019316838170208184,181,333
5482,0.5147109926221571,0.48001994984281204,0.034691042779345094,181,312
5483,0.4402612418805169,0.425071721336577,0.015189520543939905,181,336
5484,0.45153172208791065,0.48613042543412593,-0.03459870334621529,181,318
5485,0.4555982261015569,0.48418054453035986,-0.028582318428802933,181,298
5486,0.5066676135059006,0.4401549898929374,0.06651262361296323,181,356
5487,0.4828449420583561,0.4833371596982142,-0.0004922176398581279,181,331
5488,0.4369342456125035,0.45781850667710117,-0.020884261064597676,181,326
5489,0.5224110728710265,0.4440102492287078,0.0784008236423187,181,292
5490,0.4344135378047331,0.45946080696911257,-0.025047269164379493,181,296
5491,0.5080426869829914,0.4854929195845146,0.02254976739847675,181,313
5492,0.4502839785069751,0.49841726074256104,-0.04813328223558594,181,307
5493,0.4917342562749713,0.4630408607586763,0.028693395516295017,181,331
5494,0.48505482475925826,0.48773150799145126,-0.002676683232193,181,301
5495,0.44835196024410784,0.530943373295706,-0.08259141305159812,181,293
5496,0.4153090586529932,0.53369773994774,-0.11838868129474672,181,313
5497,0.42690890980364665,0.5613661148012292,-0.13445720499758257,181,282
5498,0.43726634851108315,0.42282566311250597,0.01444068539857718,181,346
5499,0.4706395957167346,0.47114367959405723,-0.0005040838773226475,181,313
5500,0.41845654345654343,0.5066972269757947,-0.08824068351925124,181,304
5501,0.40421771388886646,0.4239646273466162,-0.01974691345774976,181,356
5502,0.5021970428836062,0.5951200366200885,-0.09292299373648227,181,277
5503,0.4631191158914999,0.48191781763210323,-0.01879870174060333,181,318
5504,0.42909377413009375,0.4456008179265611,-0.016507043796467336,181,336
5505,0.4343848873626002,0.4845727021962875,-0.05018781483368728,181,313
5506,0.4637579521323888,0.47864507536465906,-0.01488712323227026,181,325
5507,0.3995157861241137,0.472977097977098,-0.07346131185298432,181,322
5508,0.43409389368642337,0.44489164377684304,-0.010797750090419667,181,299
5509,0.4964558391362082,0.46477054084960095,0.031685298286607266,181,335
5510,0.47253728953508417,0.5032643719876643,-0.0307270824525801,181,333
5511,0.46466820813063325,0.4925851214572518,-0.027916913326618553,181,310
5512,0.4793383018999914,0.442278404782812,0.037059897117179386,181,331
5513,0.4464602297043338,0.4540541242853342,-0.007593894581000404,181,335
5514,0.45894798266268494,0.4717772359051696,-0.012829253242484684,181,322
5515,0.49763563815343026,0.5372578207534847,-0.039622182600054456,181,294
5516,0.38211428083816523,0.5075544296972868,-0.12544014885912158,181,324
5517,0.46229527195827835,0.465677060553307,-0.003381788595028634,181,288
5518,0.44713236568816184,0.45040629606956134,-0.0032739303813995035,181,337
5519,0.48778284717749887,0.4607778320834274,0.027005015094071494,181,350
5520,0.44907718751823905,0.45030133405267764,-0.001224146534438586,181,311
5521,0.4834469322665432,0.4199941216320004,0.06345281063454278,181,332
5522,0.4569364939915112,0.4609899351607992,-0.004053441169288019,181,349
5523,0.41066716273981835,0.4615243072341965,-0.05085714449437817,181,336
5524,0.4306935996064746,0.4731333783565721,-0.04243977875009752,181,315
5525,0.5323109687452935,0.4698844973397585,0.06242647140553498,181,290
5526,0.4535970067511381,0.437669038907429,0.015927967843709145,181,339
5527,0.4788084112363481,0.4995593523310678,-0.0207509410947197,181,322
5528,0.43841528174878425,0.5068763762351061,-0.06846109448632182,181,309
5529,0.5064472759664169,0.5209433295147581,-0.014496053548341159,181,297
5530,0.43215248920217864,0.4808010348231516,-0.04864854562097298,181,316
5531,0.450672030362749,0.44186472910513774,0.008807301257611255,181,316
5532,0.5188508089984821,0.4867262940360392,0.03212451496244295,181,312
5533,0.4732784490485731,0.49421190437624224,-0.02093345532766916,181,315
5534,0.4254255608532381,0.401491141914275,0.023934418938963142,181,354
5535,0.44285420004564907,0.4721696167198325,-0.029315416674183414,181,303
5536,0.47084643776815616,0.5662491690971098,-0.0954027313289536,181,289
5537,0.4549624418683774,0.4922629221426379,-0.03730048027426047,181,304
5538,0.45804845110885556,0.5322245992425321,-0.07417614813367651,181,297
5539,0.4349060383492037,0.530115628129604,-0.09520958978040028,181,320
5540,0.4232612318195284,0.4850767000749045,-0.061815468255376094,181,314
5541,0.4563721655553925,0.45187097691062184,0.004501188644770671,181,322
5542,0.44652157404333553,0.4352927766906645,0.011228797352671016,181,339
5543,0.4825254382514065,0.4751137298265667,0.007411708424839791,181,304
5544,0.4260346697601599,0.4362941177952114,-0.010259448035051466,181,334
5545,0.33045780731316204,0.40168582912082884,-0.0712280218076668,181,342
5546,0.48651294306129067,0.4968681941711644,-0.010355251109873731,181,281
5547,0.4222459848213159,0.4917945615120602,-0.06954857669074427,181,306
5548,0.34856634026389827,0.49981013708700367,-0.1512437968231054,181,304
5549,0.4406120494563515,0.43412040477998737,0.00649164467636415,181,315
5550,0.48324588612994324,0.4233237417532263,0.059922144376716946,181,312
5551,0.4311341524175238,0.423038105094203,0.00809604732332081,181,332
5552,0.4089865042405134,0.4527976707924549,-0.043811166551941505,181,309
5553,0.4549447992071781,0.5011382603980871,-0.04619346119090895,181,291
5554,0.43348349128053953,0.48429371748699485,-0.05081022620645531,181,327
5555,0.4280060392188539,0.47159772209408385,-0.043591682875229965,181,317
5556,0.358314014879276,0.47071900331444844,-0.11240498843517244,181,294
5557,0.42947116699627674,0.4609342672730767,-0.03146310027679994,181,331
5558,0.4771176307547903,0.43930475232186966,0.03781287843292064,181,326
5559,0.5013781134899148,0.4906842902490414,0.010693823240873368,181,289
5560,0.46863611008336364,0.41857132481605464,0.05006478526730901,181,292
5561,0.4961621053951535,0.5089069945924282,-0.012744889197274678,181,314
5562,0.3904309198927547,0.4604088249460349,-0.06997790505328022,181,299
5563,0.4255895933250783,0.4236745518472111,0.0019150414778671965,181,325
5564,0.4537544683433277,0.46949200272271735,-0.01573753437938963,181,317
5565,0.4983065088445839,0.4847329390954709,0.013573569749113001,181,276
5566,0.49262588549111236,0.48111346964023094,0.011512415850881419,181,336
5567,0.4512221307067942,0.48391562545445005,-0.03269349474765587,181,298
5568,0.4964748567209126,0.48725299643666986,0.009221860284242767,181,304
5569,0.45376793953897837,0.4455272609030346,0.008240678635943743,181,321
5570,0.3871595547466787,0.5186945376564103,-0.1315349829097316,181,308
5571,0.443563382930538,0.42508711609581795,0.018476266834720034,181,340
5572,0.4624004578635823,0.4586372780547538,0.0037631798088285096,181,324
5573,0.4685565766869206,0.5025438924953626,-0.033987315808442,181,289
5574,0.47740946014557784,0.47452952271152954,0.0028799374340482964,181,319
5575,0.4155413832150129,0.47639537158144935,-0.06085398836643646,181,308
5576,0.43808447885736285,0.41313006987842077,0.024954408978942078,181,370
5577,0.45360165189307977,0.45340487349924635,0.00019677839383341889,181,322
5578,0.46962227461648987,0.46844792026937504,0.0011743543471148254,181,355
5579,0.4353027838823902,0.4480832923280955,-0.01278050844570533,181,306
5580,0.4508720803381771,0.4838639915873178,-0.03299191124914069,181,321
5581,0.4951402595302668,0.4469853256061726,0.0481549339240942,181,322
5582,0.45491570069536724,0.4847525724893621,-0.029836871793994857,181,300
5583,0.4990926208836209,0.47549092511498525,0.023601695768635633,181,347
5584,0.47799759651980933,0.5015686534347975,-0.023571056914988175,181,304
5585,0.397317952338168,0.4751498972660593,-0.07783194492789125,181,327
5586,0.3665237295231177,0.44838847258996634,-0.08186474306684866,181,330
5587,0.47623700960208254,0.5254377342231132,-0.0492007246210307,181,311
5588,0.46165202748479983,0.5283571843989898,-0.06670515691418999,181,307
5589,0.4657989501704415,0.4800430094163181,-0.014244059245876628,181,309
5590,0.5013275372996349,0.5282964938741559,-0.02696895657452103,181,296
5591,0.44922426800341914,0.42837323974625713,0.020851028257162008,181,300
5592,0.4468307169665796,0.4840379417374976,-0.03720722477091798,181,297
5593,0.47695140469226843,0.4309270562356184,0.046024348456650044,181,344
5594,0.39500378335891045,0.5085958039361852,-0.11359202057727474,181,286
5595,0.4908394225913608,0.48826244678332253,0.0025769758080382843,181,290
5596,0.4976491957212194,0.5211982819728338,-0.023549086251614393,181,327
5597,0.44883688269976474,0.4297115238671725,0.019125358832592254,181,338
5598,0.4599517176073367,0.450945270637991,0.009006446969345716,181,341
5599,0.4729250129884005,0.44950017724666813,0.023424835741732375,181,346
5600,0.45069364878268475,0.4052385520983082,0.04545509668437653,181,335
5601,0.39424317661399727,0.4943841725995673,-0.10014099598557002,181,318
5602,0.4499483316797517,0.5436676017095384,-0.09371927002978675,181,296
5603,0.4439558190097782,0.4122777689591142,0.031678050050663986,181,294
5604,0.43894102910410826,0.5617956727987966,-0.12285464369468835,181,293
5605,0.4011559370474566,0.4414082668530663,-0.040252329805609666,181,342
5606,0.44570474638745244,0.48895809412674857,-0.04325334773929612,181,296
5607,0.494171221671258,0.4388387447994013,0.05533247687185666,181,324
5608,0.44609416839658866,0.49222606094550064,-0.04613189254891198,181,296
5609,0.46701805251752054,0.4473452827239502,0.019672769793570355,181,334
5610,0.4312204340030652,0.4898658227093787,-0.05864538870631347,181,309
5611,0.41092760038624704,0.4441788291207023,-0.03325122873445524,181,345
5612,0.46044839691898515,0.4911415902319561,-0.030693193312970934,181,317
5613,0.540502018989414,0.5048425822046622,0.03565943678475181,181,289
5614,0.42982257419096664,0.4217172977235415,0.008105276467425149,181,327
5615,0.4285197304088127,0.435350169429285,-0.006830439020472312,181,350
5616,0.41353063312624033,0.4861202667325116,-0.07258963360627124,181,308
5617,0.5174035424493006,0.5640790144366158,-0.04667547198731514,181,287
5618,0.4433489548709279,0.45209174183042794,-0.008742786959500037,181,348
5619,0.4622609886469141,0.49831649831649827,-0.03605550966958415,181,309
5620,0.4286302599300821,0.5027606849232052,-0.07413042499312317,181,327
5621,0.46064854457254895,0.455156076269687,0.00549246830286193,181,311
5622,0.5432831361547114,0.41148455386988453,0.13179858228482683,181,308
5623,0.4404618754139958,0.43771003161247063,0.0027518438015251556,181,346
5624,0.4217214435263736,0.5201331279868856,-0.09841168446051202,181,291
5625,0.3985672185092054,0.4906474831997386,-0.09208026469053321,181,313
5626,0.46971875268599106,0.45769877543579635,0.012019977250194713,181,321
5627,0.4407457374415743,0.3873780848745028,0.05336765256707149,181,330
5628,0.4113456895083294,0.4748261254941624,-0.06348043598583303,181,316
5629,0.4365602429186654,0.4671563995919065,-0.030596156673241115,181,296
5630,0.411887969944236,0.4394469654761436,-0.027558995531907604,181,326
5631,0.5294851035594323,0.4966819738722346,0.03280312968719773,181,310
5632,0.48184611840074026,0.5436920715048528,-0.061845953104112505,181,292
5633,0.4945551095232931,0.47353276714412473,0.02102234237916839,181,305
5634,0.4683188591723955,0.4785104015824731,-0.010191542410077581,181,328
5635,0.45407185016912827,0.47215496095632176,-0.01808311078719349,181,312
5636,0.488396328685711,0.4139391021244011,0.07445722656130987,181,348
5637,0.48800312631844683,0.44326587833426917,0.044737247984177664,181,311
5638,0.42448928951798004,0.47583026217479996,-0.051340972656819917,181,318
5639,0.429866042142173,0.48405147484094846,-0.05418543269877546,181,322
5640,0.3732970688298095,0.5301281209405778,-0.1568310521107683,181,289
5641,0.4461063472993892,0.49137904308209984,-0.04527269578271065,181,310
5642,0.45737883136061736,0.506040453334272,-0.04866162197365459,181,308
5643,0.3943975436719091,0.5048665059540819,-0.11046896228217279,181,311
5644,0.47502840765301396,0.4214135640854459,0.05361484356756807,181,341
5645,0.48412984722508534,0.5054480605986249,-0.021318213373539563,181,271
5646,0.5157917636973763,0.52492345744506,-0.009131693747683634,181,277
5647,0.4688823624778154,0.4560529521994194,0.012829410278396014,181,313
5648,0.44776023737803966,0.4985004135197979,-0.05074017614175824,181,291
5649,0.4418782207171557,0.5006572964129204,-0.05877907569576474,181,302
5650,0.47027589291104194,0.5066140545438446,-0.036338161632802624,181,303
5651,0.43013811032023286,0.4426540672413694,-0.01251595692113655,181,317
5652,0.3801982249135148,0.4604202327694642,-0.0802220078559494,181,318
5653,0.3844602920553699,0.4208893478013475,-0.0364290557459776,181,332
5654,0.4298619757166388,0.41107602541849725,0.018785950298141563,181,339
5655,0.4823641187844426,0.5066504742231833,-0.024286355438740748,181,297
5656,0.4580550170725029,0.4768186445061824,-0.018763627433679486,181,329
5657,0.3969252031195161,0.43025851573639573,-0.03333331261687961,181,305
5658,0.43430854033045463,0.46617503674917005,-0.03186649641871542,181,330
5659,0.41775324670227293,0.5093744624286496,-0.09162121572637666,181,298
5660,0.43420080954870727,0.45411952388696575,-0.01991871433825848,181,343
5661,0.4603013607279335,0.45549576558106936,0.004805595146864128,181,338
5662,0.392008171494538,0.48776977909579317,-0.09576160760125518,181,300
5663,0.48170220725776286,0.42826802141946707,0.05343418583829579,181,322
5664,0.4131150525974413,0.46625589885188434,-0.05314084625444304,181,337
5665,0.4609614864895307,0.44439700941362076,0.016564477075909967,181,329
5666,0.44637915215893126,0.48524606893354844,-0.03886691677461718,181,328
5667,0.5154139650114072,0.5594337304491998,-0.04401976543779251,181,289
5668,0.49292704574099855,0.442067174280763,0.05085987146023557,181,327
5669,0.4740655945383951,0.45659482313298205,0.017470771405413033,181,311
5670,0.49512782544227946,0.46379267127084983,0.031335154171429624,181,329
5671,0.48548883205080146,0.4792443934774271,0.006244438573374367,181,330
5672,0.4689986705024299,0.5266540858923773,-0.057655415389947395,181,294
5673,0.4901094290051531,0.47490912810657154,0.015200300898581542,181,290
5674,0.4256759272290802,0.42118841542078017,0.004487511808300038,181,332
5675,0.4552563349280177,0.5604340193930851,-0.10517768446506742,181,299
5676,0.4249099576232062,0.45423681305213337,-0.029326855428927157,181,317
5677,0.45767576607022786,0.5285911650481612,-0.07091539897793331,181,299
5678,0.4665147537320805,0.5016055804077999,-0.03509082667571939,181,341
5679,0.478794687992071,0.4705857125079997,0.00820897548407129,181,309
5680,0.46086218208716695,0.508250040017464,-0.04738785793029704,181,300
5681,0.4958580246328305,0.458181909095924,0.03767611553690653,181,327
5682,0.43400416746147547,0.4462350722332976,-0.012230904771822149,181,331
5683,0.4389836157731631,0.4674185028222296,-0.028434887049066493,181,303
5684,0.45936892165734416,0.4262522134317189,0.03311670822562529,181,320
5685,0.4917142107673912,0.4637597134370317,0.027954497330359485,181,327
5686,0.4622329348687383,0.46531467785667113,-0.003081742987932845,181,317
5687,0.48397902897990086,0.4337171260897503,0.050261902890150534,181,325
5688,0.458805399918881,0.5065219297480065,-0.0477165298291255,181,288
5689,0.4503801181128172,0.4225970477720198,0.02778307034079741,181,316
5690,0.4531726254148472,0.48286877761260366,-0.029696152197756454,181,301
5691,0.4389614261671232,0.4164560338187798,0.022505392348343367,181,338
5692,0.4720085143547375,0.466453618165568,0.005554896189169489,181,344
5693,0.4374573486185383,0.4632764316334922,-0.025819083014953892,181,339
5694,0.38442729063089615,0.44602618690449874,-0.0615988962736026,181,321
5695,0.4993090901923753,0.4632917618470319,0.03601732834534338,181,316
5696,0.456224897001596,0.399741747998475,0.056483149003121014,181,367
5697,0.4349812586172254,0.472526275076128,-0.03754501645890257,181,313
5698,0.4493846194047401,0.39206342524287063,0.05732119416186948,181,346
5699,0.46591974022546717,0.4342263049408556,0.03169343528461155,181,304
5700,0.43718441932564583,0.4954816595441595,-0.05829724021851368,181,297
5701,0.4651146547025816,0.46498543294064726,0.00012922176193436163,181,334
5702,0.45478377503310724,0.44232367676461776,0.012460098268489483,181,352
5703,0.43062811945171964,0.47549671490997636,-0.04486859545825672,181,333
5704,0.4301492164925768,0.392328806617453,0.037820409875123806,181,341
5705,0.41620076181234406,0.4614594974253291,-0.045258735612985046,181,313
5706,0.4472327797140391,0.4840762965647432,-0.03684351685070414,181,309
5707,0.48934055432727636,0.5160655325962601,-0.026724978268983735,181,304
5708,0.4530253434508754,0.41810963308407345,0.034915710366801966,181,334
5709,0.5135787675681293,0.46813070750646774,0.04544806006166152,181,323
5710,0.4593901038277585,0.4395904624476053,0.01979964138015322,181,316
5711,0.40980288231162026,0.38959190763784485,0.020210974673775417,181,366
5712,0.47590922218833015,0.4909745477138223,-0.015065325525492168,181,298
5713,0.45700318951065594,0.517904816884707,-0.06090162737405108,181,315
5714,0.5276958237955681,0.5454782960400938,-0.01778247224452567,181,264
5715,0.4462975153645578,0.4223424370585182,0.0239550783060396,181,344
5716,0.4255315821817986,0.4293993661571031,-0.0038677839753045173,181,336
5717,0.431862069293239,0.528403461016102,-0.09654139172286302,181,320
5718,0.5008897669546764,0.5523084511275795,-0.051418684172903184,181,279
5719,0.4243421433832789,0.43984602506360954,-0.015503881680330622,181,338
5720,0.45181849785231665,0.45358039111964715,-0.0017618932673305054,181,299
5721,0.35385045349333494,0.4445769084015295,-0.09072645490819459,181,314
5722,0.514824880858679,0.47944092478249084,0.035383956076188106,181,305
5723,0.5380715968177532,0.5049592662690328,0.033112330548720426,181,304
5724,0.47907860232315436,0.5356493691796678,-0.05657076685651341,181,305
5725,0.5365990824213344,0.46828234446570305,0.06831673795563131,181,299
5726,0.4372621723120439,0.5004307942649545,-0.06316862195291062,181,303
5727,0.5209608392491534,0.47733672269926475,0.043624116549888625,181,333
5728,0.46472428912056224,0.4205883939575283,0.044135895163033956,181,336
5729,0.5084394363806128,0.4915832681885376,0.01685616819207525,181,306
5730,0.5135575648704959,0.48035317282294127,0.0332043920475546,181,304
5731,0.44105602354648316,0.4405909830565946,0.0004650404898885463,181,359
5732,0.4631190222752492,0.4600061842918986,0.0031128379833506026,181,319
5733,0.41974113067766555,0.4387468680186486,-0.019005737340983042,181,368
5734,0.4359135931835151,0.4874090895597708,-0.05149549637625572,181,295
5735,0.47623398055041294,0.4831830586494335,-0.006949078099020567,181,323
5736,0.4717769286235795,0.4663232961072689,0.005453632516310591,181,316
5737,0.4656899407503427,0.4503255290451497,0.015364411705192982,181,310
5738,0.4097149375352947,0.47193752734471595,-0.06222258980942125,181,321
5739,0.4155767118779555,0.47054117478912943,-0.05496446291117396,181,308
5740,0.4007335208164696,0.403926904706644,-0.0031933838901743727,181,334
5741,0.5006675481304564,0.46720963716705194,0.0334579109634045,181,329
5742,0.497114664328174,0.470285976799896,0.02682868752827805,181,294
5743,0.4940215674283427,0.4082951598636794,0.08572640756466327,181,325
5744,0.4593739992240368,0.49228166153121505,-0.03290766230717823,181,333
5745,0.42665040277332966,0.4196643262021159,0.006986076571213751,181,330
5746,0.4546438627093933,0.4867220827222476,-0.03207822001285432,181,320
5747,0.4464826133598262,0.4862873639140945,-0.0398047505542683,181,322
5748,0.41536673071764457,0.48190959354271445,-0.06654286282506988,181,304
5749,0.4734815461986971,0.452798002432555,0.020683543766142065,181,325
5750,0.4790930106147608,0.42334659006854514,0.05574642054621565,181,376
5751,0.39236046061075963,0.45169301555163444,-0.059332554940874804,181,333
5752,0.4335553076670526,0.49519925741557624,-0.06164394974852366,181,334
5753,0.5050663545702043,0.4881061208660311,0.01696023370417321,181,307
5754,0.48922815225216504,0.5076080067516117,-0.018379854499446624,181,298
5755,0.417950954959181,0.46035835157904365,-0.04240739661986265,181,304
5756,0.4712398712398712,0.5455104772685953,-0.07427060602872404,181,297
5757,0.47145447255687273,0.48835807858604047,-0.01690360602916774,181,313
5758,0.43674214938633693,0.4770396300812815,-0.04029748069494454,181,317
5759,0.4403950200203127,0.5006906229848055,-0.06029560296449277,181,293
5760,0.45540863490329553,0.4571378211964097,-0.0017291862931141933,181,317
5761,0.40925545248699235,0.5314419707276851,-0.12218651824069271,181,290
5762,0.5526766193984806,0.4250095255419799,0.12766709385650066,181,322
5763,0.4796957324819909,0.46773146695553997,0.011964265526450912,181,299
5764,0.5333861540758092,0.5094790207289587,0.023907133346850573,181,286
5765,0.41782921245495,0.5017747324068106,-0.08394551995186056,181,313
5766,0.4976756994932804,0.5246362382012607,-0.02696053870798032,181,284
5767,0.5263459699805957,0.47498349877005985,0.05136247121053583,181,293
5768,0.45552686952132776,0.45637804307674884,-0.0008511735554210809,181,317
5769,0.45905522246671093,0.4503965946452065,0.00865862782150445,181,353
5770,0.43765367879132816,0.3730672204724521,0.06458645831887605,181,352
5771,0.35750650282266205,0.5164518439881777,-0.15894534116551562,181,308
5772,0.469990171052816,0.48890226230854933,-0.018912091255733343,181,287
5773,0.4478167024385512,0.4763126070202243,-0.028495904581673115,181,277
5774,0.44175433851841334,0.4435987444968047,-0.0018444059783913613,181,307
5775,0.38645375452899294,0.4763197564261062,-0.08986600189711325,181,322
5776,0.48225044823613594,0.477435014069853,0.004815434166282939,181,340
5777,0.43290273501319254,0.4160315311619766,0.016871203851215932,181,324
5778,0.4458959288294833,0.47222204892778,-0.026326120098296713,181,304
5779,0.4573254541061727,0.4782290764873109,-0.020903622381138187,181,289
5780,0.4877514262751851,0.4864403003607533,0.0013111259144317766,181,309
5781,0.4749899443981332,0.4939526980382797,-0.01896275364014649,181,305
5782,0.4706777952209939,0.43773562007008787,0.03294217515090603,181,362
5783,0.40981062776121246,0.44463547808215903,-0.034824850320946565,181,335
5784,0.3333225588703292,0.48683904023891966,-0.15351648136859047,181,332
5785,0.517075240336787,0.5656448477261105,-0.04856960738932348,181,291
5786,0.4935256834356187,0.46973191591608193,0.023793767519536768,181,324
5787,0.5079219709776146,0.516516049739734,-0.008594078762119373,181,288
5788,0.4593709653967904,0.4416982696326203,0.017672695764170077,181,334
5789,0.46678331782878985,0.4548951899870371,0.01188812784175275,181,310
5790,0.4465920032800036,0.43113332146945593,0.015458681810547659,181,328
5791,0.35853173963773044,0.4250953767551876,-0.06656363711745716,181,318
5792,0.4364759718655981,0.4936567797583578,-0.0571808078927597,181,331
5793,0.414271538457383,0.4665114410113339,-0.05223990255395089,181,322
5794,0.477437996006236,0.4581862855659991,0.01925171044023688,181,275
5795,0.3882543872345504,0.4943631973707161,-0.10610881013616569,181,289
5796,0.46947034378372526,0.4320664277080742,0.03740391607565108,181,331
5797,0.3844358157078407,0.4722052518217595,-0.0877694361139188,181,335
5798,0.5538793308322261,0.4611402436954824,0.09273908713674367,181,291
5799,0.468591590041098,0.5148008363947227,-0.04620924635362472,181,299
5800,0.42944740035997037,0.461533213101409,-0.032085812741438624,181,316
5801,0.4021999716890831,0.45662790890223803,-0.05442793721315492,181,319
5802,0.468037371011848,0.4538988994160321,0.014138471595815882,181,325
5803,0.46643927551659464,0.5142880681929917,-0.04784879267639702,181,293
5804,0.4649838704438065,0.48280108891041745,-0.01781721846661094,181,307
5805,0.47477164691181883,0.5307557588283845,-0.055984111916565715,181,294
5806,0.45784635852415245,0.47464487514280046,-0.016798516618648007,181,312
5807,0.47868702829781146,0.5500145135882145,-0.07132748529040306,181,291
5808,0.41883489604008706,0.4948573145565544,-0.07602241851646735,181,333
5809,0.4497809333760899,0.420125472601758,0.0296554607743319,181,341
5810,0.48676096697428534,0.5380699353797291,-0.0513089684054438,181,322
5811,0.47769949682377894,0.4721157092704344,0.005583787553344544,181,320
5812,0.41873754751822334,0.4749573133482556,-0.05621976583003224,181,317
5813,0.46308991759478463,0.48296926889773323,-0.0198793513029486,181,304
5814,0.40257687250770086,0.4817933957742278,-0.07921652326652695,181,316
5815,0.452287514470486,0.4761166944552048,-0.02382917998471884,181,311
5816,0.4937627506336954,0.4559095182864327,0.03785323234726268,181,293
5817,0.47631177891573,0.5011120407964537,-0.02480026188072365,181,287
5818,0.4716222793057185,0.4652350304008781,0.006387248904840381,181,340
5819,0.47589223363357386,0.4589535047439771,0.016938728889596744,181,345
5820,0.48192145350985655,0.476469434209713,0.005452019300143551,181,346
5821,0.41494541578702887,0.476543767384311,-0.06159835159728211,181,329
5822,0.4541203320592118,0.4592707435538318,-0.0051504114946199775,181,332
5823,0.44367698609634093,0.43491284472512187,0.008764141371219059,181,333
5824,0.47661908400223957,0.528217566331352,-0.051598482329112405,181,319
5825,0.47592008282018833,0.4263922231557552,0.04952785966443313,181,360
5826,0.48697255004648216,0.48290691882305775,0.004065631223424404,181,317
5827,0.4493879826177963,0.49244170849752594,-0.043053725879729665,181,303
5828,0.4343179850414323,0.45308090467035406,-0.018762919628921737,181,346
5829,0.4153290215922166,0.4265305694142167,-0.011201547822000113,181,356
5830,0.42111203381534834,0.4363906538225046,-0.01527862000715624,181,345
5831,0.411321735545338,0.504163730613287,-0.09284199506794899,181,293
5832,0.4500654434820062,0.42172314187447074,0.02834230160753548,181,334
5833,0.46456175621613405,0.5111198227207157,-0.04655806650458161,181,294
5834,0.3682670937796536,0.47088826170655657,-0.10262116792690296,181,302
5835,0.5285529596453966,0.4758973921597057,0.05265556748569089,181,306
5836,0.5302008218632751,0.4415844469271895,0.0886163749360856,181,323
5837,0.43805093667371187,0.4014092386327433,0.03664169804096856,181,328
5838,0.44019624933071977,0.4534737328383779,-0.013277483507658117,181,335
5839,0.5132452063943412,0.5785482457349501,-0.06530303934060888,181,284
5840,0.4749129233616917,0.47249931614216123,0.002413607219530489,181,298
5841,0.43888381601847165,0.537315546413846,-0.0984317303953744,181,288
5842,0.46998695400721285,0.5035829978195735,-0.03359604381236064,181,304
5843,0.48753793810851404,0.4544898899045663,0.033048048203947744,181,299
5844,0.4764361233511901,0.48314151704257124,-0.006705393691381123,181,301
5845,0.47410455368873544,0.4997110784062769,-0.025606524717541435,181,284
5846,0.4537985042831537,0.5401637330355963,-0.08636522875244257,181,298
5847,0.4975097659695994,0.5711516098801448,-0.0736418439105454,181,278
5848,0.5118492445897165,0.5237855946398658,-0.011936350050149369,181,303
5849,0.5122382541719679,0.5014267702812282,0.010811483890739715,181,316
5850,0.4472079976617677,0.4336911753366026,0.013516822325165101,181,332
5851,0.42201389505971715,0.484670288297639,-0.06265639323792183,181,299
5852,0.44745951342627777,0.48556154000934326,-0.038102026583065496,181,313
5853,0.522366657796356,0.5178040148007129,0.004562642995643129,181,300
5854,0.5089656418988753,0.5053013281563934,0.003664313742481884,181,307
5855,0.43164499691624475,0.48775567129331093,-0.05611067437706618,181,301
5856,0.43639757770987003,0.44257084176660155,-0.00617326405673152,181,352
5857,0.4039462518683464,0.4994146843924253,-0.09546843252407894,181,289
5858,0.46680764289361953,0.4527410864188459,0.014066556474773617,181,316
5859,0.4514646547792151,0.46600596387043286,-0.014541309091217758,181,306
5860,0.4181962112540606,0.4627878443747008,-0.044591633120640184,181,321
5861,0.4951891366626226,0.5140204906467237,-0.01883135398410113,181,274
5862,0.5038812393436797,0.5405345995485059,-0.036653360204826235,181,272
